"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","웹사이트","운영시간","운영요일","휴무일","교통정보"
"37532","ko","지양산","https://korean.visitseoul.net/nature/지양산/KOP037532?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP037532"," 서울 양천구 신월동  ","08037 서울 양천구 신월동  산 158-1","","","","","","2호선 선정네거리역 하차 후 98번 버스 탑승하여 신정이펜하우스1단지아파트 정류장에서 하차, 약 332m (도보 5분) "
"2429","ko","양재천&탄천","https://korean.visitseoul.net/nature/양재천탄천/KOP002429?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP002429","135-090 서울특별시 서초구 대치동 양재천 , 서울특별시 송파구 삼전동 탄천 ","  ","02-2155-7153","http://www.seocho.go.kr/site/seocho/04/10405011000002015070703.jsp","","","","수인분당, 3호선 도곡역 3번 출구에서 약 564m (도보 10분) "
"3617","ko","이촌 한강공원","https://korean.visitseoul.net/nature/이촌-한강공원/KOP003617?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003617","140-031 서울시 용산구 이촌동 302-17 ","140-031 서울특별시 용산구 이촌로72길 62  (이촌동) ","02-3780-0551","https://hangang.seoul.go.kr/archives/46695","","","","경의중앙, 4호선 이촌역 4번 출구에서 약 1.2km (도보 18분) "
"1981","ko","중랑천 제방","https://korean.visitseoul.net/nature/하이메디/KOP001981?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP001981","01770 서울 중랑구 면목동 일대","01770 서울 중랑구 면목동 일대 ","02-938-9520","https://www.jrecocenter.or.kr/","","","","지하철 7호선 중화역 3번 출구, 약 685m (도보 11분) 지하철 1호선 신이문역 3번 출구, 약 523m (도보 8분) 지하철 1호선 외대앞역 2번 출구, 약 697m (도보 9분)"
"1840","ko","서울숲","https://korean.visitseoul.net/nature/서울숲/KOP001838?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP001838"," 서울시 성동구 성수동1가 685-20 ","04770 성동구 뚝섬로 273(성수동1가, 동부공원여가센터) ","02-460-2905","https://parks.seoul.go.kr/","서울숲은 24시간 개방합니다. 생태숲 : 05:30~21:30 (생태보전구역) 곤충식물원 : 10:00~17:00 (매주 월 휴관) / 동절기(11~4월) 단축운영 11:00~16:00 (3시30분까지 입장가능, 매주 월 휴관)  나비정원 : 10:00~17:00 (5~10월 운영, 매주 월 휴관) 생태학습장 : 프로그램 운영 시 개장 바닥분수 가동시간 : 5~9월 가동(월요일 정기점검)                               -5~6월,9월 : 1,2,3,4시, 30분씩 4회                               -7~8월 : 12,1,2,3,4시, 30분씩 5회 방문자센터 : 연중 무휴, (1~11월) 10:00~18:00 / 동절기(11~2월) 10:00~17:00                      휠체어, 유모차, 보행보조차 대여: 최대 2시간 무료대여(※ 신분증 필요) 커뮤니티센터 : 프로그램 및 전시 등의 운영시 개장","월요일~일요일","연중무휴","지하철 2호선 뚝섬역 8번 출구, 537m (도보 10분) 지하철 수인분당선 서울숲역 3,4번 출구, 242m (도보 3분)  "
"47452","ko","서울 도심 등산관광센터(관악산) ","https://korean.visitseoul.net/nature/2024-SHTCgwanaksan/KOP610oon?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP610oon"," 서울 관악구 신림동 211 ","08825 서울 관악구 신림로 23 (신림동) 관악산역 역사내 ","1533-2162","https://www.seoulhiking.or.kr","09:00 - 18:00","목요일 ~ 화요일","수요일","신림선 관악산역 1번 출구 역사내"
"32823","ko","개화산 ","https://korean.visitseoul.net/nature/개화산/KOP032823?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP032823","157-220 서울 강서구 방화동 846 개화산 ","07601 서울 강서구 양천로 22 (방화동, 개화산역) 개화산 ","02-2600-4183","","","","","5호선 개화산역 2번 출구에서 산 정상까지 약 1.2Km (도보 30분)"
"42170","ko","어린이대공원 꿈마루","https://korean.visitseoul.net/nature/어린이대공원-꿈마루/KOP042170?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP042170"," 서울 광진구 능동 18 ","04991 서울 광진구 능동로 216 (능동, 어린이대공원) ","02-450-9311","","카페는 별도 확인 필요","","","7호선 어린이대공원역 1번 출구에서 약 434m (도보 7분)"
"16326","ko","매봉산 야경","https://korean.visitseoul.net/nature/매봉산-야경/KOP016326?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP016326"," 서울 성동구 옥수동 산 5-164 매봉산 공원","04731 서울 중구 신당동 산 51 매봉산공원 ","","","","","","6호선 버티고개역 3번 출구에서 약 581m (도보 10분)"
"3840","ko","인왕산","https://korean.visitseoul.net/nature/인왕산/KOP003840?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003840","110-080 서울 종로구 무악동 산 2","110-080 서울특별시 종로구 통일로18가길 20  (무악동) ","02-2148-2834~5","","","매일","","3호선 독립문역 3-1번 출구에서 약 825m (도보 20분)"
"3828","ko","불암산","https://korean.visitseoul.net/nature/불암산/KOP003828?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003828","139-200 서울특별시 노원구 중계동 산26 불암산공원관리실 ","01716 서울특별시 노원구 덕릉로94길 73 (중계동) ","02-950-3395","https://www.nowon.kr/www/info/info1/info1_02.jsp","","","","4호선 상계역 1번 출구에서 불암산 공원관리소까지 약 654m (도보 13분) "
"3833","ko","하늘공원","https://korean.visitseoul.net/nature/하늘공원/KOP003830?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003830","03900 서울 마포구 상암동 482 ","03900 서울 마포구 하늘공원로 95 (탐방객안내소) ","02-300-5501","http://parks.seoul.go.kr/template/sub/worldcuppark.do","※ 매일 05:00~20:30  (월마다 유동적) (일몰시간 고려해서 매달 통제시간이 달라지므로 홈페이지 확인 필수) ","","","6호선 월드컵경기장역 1번 출구에서 맹꽁이전동차 매표소까지 약 803m (도보 14분) 6호선 월드컵경기장역 1번 출구에서 하늘공원까지 약 1.9km (도보 43분) "
"37160","ko","경의선 숲길","https://korean.visitseoul.net/nature/경의선-숲길/KOP037160?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP037160"," 서울시 마포구 연남동 "," 서울시 마포구 연남동 ","","","","","","지하철 2호선,공항철도,경의중앙선 홍대입구역 3번 출구, 약 447m (도보 7분)"
"2189","ko","보라매공원","https://korean.visitseoul.net/nature/聖水連邦/KOP002189?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP002189","156-849 서울 동작구 신대방동 395 ","07062 서울 동작구 여의대방로20길 33 (신대방동, 보라매공원) ","02-2181-1114","http://parks.seoul.go.kr/template/sub/boramae.do","공원 상시개방 보라매공원 정문주차장 09:00~ 22:00","","","신림선 보라매병원역 1번 출구에서 보라매공원 동문까지 약 69m (도보 1분) "
"35072","ko","난지천공원","https://korean.visitseoul.net/nature/난지천공원/KOP035072?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP035072"," 서울 마포구 상암동 1538 ","03900 서울 마포구 월드컵로 365 (난지천공원 잔디광장매점) 난지천공원 주차장","","","","","","6호선 월드컵경기장역 4번 출구에서 약 696m (도보 13분)"
"16320","ko","낙산공원 야경","https://korean.visitseoul.net/nature/낙산공원-야경/KOP016320?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP016320"," 서울 종로구 동숭동 산 2-10 ","03085 서울 종로구 낙산길 41 (동숭동) ","02-743-7985","http://parks.seoul.go.kr/template/sub/naksan.do","","","","4호선 혜화역 2번 출구에서 약 627m (도보 14분)"
"37364","ko","안산","https://korean.visitseoul.net/nature/안산/KOP037364?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP037364"," 서울 서대문구 봉원동 산 2-1 ","03721  ","","","","","","3호선 무악재역 4번 출구에서 약 633m (도보 16분) "
